date,lat,lon,density
2018/07/01,-22.536204813080563,-44.6660960522011,120629.0
2018/07/01,-22.53893798040274,-44.6605385991046,125672.0
2018/07/01,-22.532271623697536,-44.657651610483,256292.0
2018/07/01,-22.536938107185023,-44.6551976701547,254758.0
2018/07/01,-22.532705002033257,-44.6518087730433,521537.0
2018/07/01,-22.52306263241008,-44.6401560128061,360992.0
2018/07/01,-22.51824119522169,-44.6412484590783,399906.0
2018/07/01,-22.52171713197823,-44.6377283544233,434693.0
2018/07/01,-22.513531722088302,-44.6399132469678,317310.0
2018/07/01,-22.51678351830424,-44.635664844798,664201.0
2018/07/01,-22.512634661393808,-44.6346937814449,394268.0
2018/07/01,-22.51050411891409,-44.6292315500837,439370.0
2018/07/01,-22.513307457460424,-44.6257114454287,369721.0
2018/07/01,-22.5124103953106,-44.6198850653101,345508.0
2018/07/01,-22.51835332357854,-44.6283818696498,432476.0
2018/07/01,-22.517232035916344,-44.6221913407737,363173.0
2018/07/01,-22.52295050787452,-44.626803891701,250970.0
2018/07/01,-22.527771780734053,-44.6264397429435,149721.0
2018/07/01,-22.53438674174624,-44.6275321892158,177582.0
2018/07/01,-22.54828293959759,-44.6206354627649,142716.0
2018/07/01,-22.561794691645904,-44.6105884700245,29612.0
2018/07/01,-22.559496081924983,-44.6074127346705,26544.0
2018/07/01,-22.56393474211768,-44.6040653379461,17538.0
2018/07/01,-22.56393474211768,-44.5982288513496,16956.0
2018/07/01,-22.56813548534296,-44.6008896025921,18910.0
2018/07/01,-22.56274582947703,-44.5927356867114,18433.0
2018/07/01,-22.565995500257856,-44.5917057184885,17421.0
2018/07/01,-22.56020944773314,-44.5882724908071,22520.0
2018/07/01,-22.56567846246045,-44.5822643428401,17178.0
2018/07/01,-22.574501074208865,-44.6014902248534,26808.0
2018/07/01,-22.552506544377195,-44.5846013411127,17996.0
2018/07/01,-22.54037472752126,-44.5783943155764,35671.0
2018/07/01,-22.53597501399041,-44.570310747436,64019.0
2018/07/01,-22.538641523468275,-44.5675681077832,83061.0
2018/07/01,-22.533678626038647,-44.5682080439131,70466.0
2018/07/01,-22.535092786334225,-44.5671363040666,86901.0
2018/07/01,-22.53551703159882,-44.5641252254501,81528.0
2018/07/01,-22.53697831086638,-44.5624920980649,83673.0
2018/07/01,-22.53221731185253,-44.5663707756048,82785.0
2018/07/01,-22.531887335541462,-44.5637679788346,73753.0
2018/07/01,-22.53202875405704,-44.5612162172952,76902.0
2018/07/01,-22.52938891788948,-44.5604506888334,84137.0
2018/07/01,-22.526937596271328,-44.5580009977556,75352.0
2018/07/01,-22.529860320905605,-44.5580520329863,71368.0
2018/07/01,-22.527786135600465,-44.5637766705823,64461.0
2018/07/01,-22.529451032373533,-44.5638410435962,68470.0
2018/07/01,-22.530382573003013,-44.5654718266158,63970.0
2018/07/01,-22.52667619327016,-44.565557657301,79055.0
2018/07/01,-22.528559125883582,-44.5666519985379,87086.0
2018/07/01,-22.529589772865474,-44.567488847719,92665.0
2018/07/01,-22.528816788350014,-44.5674459323764,72930.0
2018/08/01,-22.52527160253196,-44.6824797127753,168095.0
2018/08/01,-22.53193829712928,-44.6788709769984,129713.0
2018/08/01,-22.53507153271373,-44.6769222595319,122289.0
2018/08/01,-22.53373824978605,-44.673457873186,67107.0
2018/08/01,-22.54040453568439,-44.6713648064354,79972.0
2018/08/01,-22.535671505831274,-44.6672508476497,85701.0
2018/08/01,-22.541671093617136,-44.6639308107349,60977.0
2018/08/01,-22.536204813080563,-44.6660960522011,89219.0
2018/08/01,-22.53893798040274,-44.6605385991046,83065.0
2018/08/01,-22.532271623697536,-44.657651610483,53914.0
2018/08/01,-22.536938107185023,-44.6551976701547,31787.0
2018/08/01,-22.532705002033257,-44.6518087730433,133334.0
2018/08/01,-22.52306263241008,-44.6401560128061,245829.0
2018/08/01,-22.51824119522169,-44.6412484590783,271399.0
2018/08/01,-22.52171713197823,-44.6377283544233,359714.0
2018/08/01,-22.513531722088302,-44.6399132469678,292122.0
2018/08/01,-22.51678351830424,-44.635664844798,312861.0
2018/08/01,-22.512634661393808,-44.6346937814449,234475.0
2018/08/01,-22.51050411891409,-44.6292315500837,51768.0
2018/08/01,-22.513307457460424,-44.6257114454287,53455.0
2018/08/01,-22.5124103953106,-44.6198850653101,130401.0
2018/08/01,-22.51835332357854,-44.6283818696498,620384.0
2018/08/01,-22.517232035916344,-44.6221913407737,84128.0
2018/08/01,-22.52295050787452,-44.626803891701,402703.0
2018/08/01,-22.527771780734053,-44.6264397429435,353133.0
2018/08/01,-22.53438674174624,-44.6275321892158,287044.0
2018/08/01,-22.54828293959759,-44.6206354627649,241745.0
2018/08/01,-22.561794691645904,-44.6105884700245,194999.0
2018/08/01,-22.559496081924983,-44.6074127346705,195229.0
2018/08/01,-22.56393474211768,-44.6040653379461,115272.0
2018/08/01,-22.56393474211768,-44.5982288513496,105844.0
2018/08/01,-22.56813548534296,-44.6008896025921,86074.0
2018/08/01,-22.56274582947703,-44.5927356867114,259313.0
2018/08/01,-22.565995500257856,-44.5917057184885,205993.0
2018/08/01,-22.56020944773314,-44.5882724908071,196167.0
2018/08/01,-22.56567846246045,-44.5822643428401,219957.0
2018/08/01,-22.574501074208865,-44.6014902248534,123131.0
2018/08/01,-22.552506544377195,-44.5846013411127,158972.0
2018/08/01,-22.54037472752126,-44.5783943155764,140073.0
2018/08/01,-22.53597501399041,-44.570310747436,158361.0
2018/08/01,-22.538641523468275,-44.5675681077832,206755.0
2018/08/01,-22.533678626038647,-44.5682080439131,250987.0
2018/08/01,-22.535092786334225,-44.5671363040666,203583.0
2018/08/01,-22.53551703159882,-44.5641252254501,337645.0
2018/08/01,-22.53697831086638,-44.5624920980649,306585.0
2018/08/01,-22.53221731185253,-44.5663707756048,247699.0
2018/08/01,-22.531887335541462,-44.5637679788346,349416.0
2018/08/01,-22.53202875405704,-44.5612162172952,314997.0
2018/08/01,-22.52938891788948,-44.5604506888334,172412.0
2018/08/01,-22.526937596271328,-44.5580009977556,270144.0
2018/08/01,-22.529860320905605,-44.5580520329863,287221.0
2018/08/01,-22.527786135600465,-44.5637766705823,425905.0
2018/08/01,-22.529451032373533,-44.5638410435962,257440.0
2018/08/01,-22.530382573003013,-44.5654718266158,276333.0
2018/08/01,-22.52667619327016,-44.565557657301,443462.0
2018/08/01,-22.528559125883582,-44.5666519985379,232356.0
2018/08/01,-22.529589772865474,-44.567488847719,380406.0
2018/08/01,-22.528816788350014,-44.5674459323764,427158.0
2018/09/01,-22.52527160253196,-44.6824797127753,109498.0
2018/09/01,-22.53193829712928,-44.6788709769984,146638.0
2018/09/01,-22.53507153271373,-44.6769222595319,155338.0
2018/09/01,-22.53373824978605,-44.673457873186,97837.0
2018/09/01,-22.54040453568439,-44.6713648064354,89856.0
2018/09/01,-22.535671505831274,-44.6672508476497,104055.0
2018/09/01,-22.541671093617136,-44.6639308107349,102342.0
2018/09/01,-22.536204813080563,-44.6660960522011,100139.0
2018/09/01,-22.53893798040274,-44.6605385991046,116699.0
2018/09/01,-22.532271623697536,-44.657651610483,147954.0
2018/09/01,-22.536938107185023,-44.6551976701547,175912.0
2018/09/01,-22.532705002033257,-44.6518087730433,282304.0
2018/09/01,-22.52306263241008,-44.6401560128061,439461.0
2018/09/01,-22.51824119522169,-44.6412484590783,419597.0
2018/09/01,-22.52171713197823,-44.6377283544233,558006.0
2018/09/01,-22.513531722088302,-44.6399132469678,419155.0
2018/09/01,-22.51678351830424,-44.635664844798,559063.0
2018/09/01,-22.512634661393808,-44.6346937814449,321127.0
2018/09/01,-22.51050411891409,-44.6292315500837,354576.0
2018/09/01,-22.513307457460424,-44.6257114454287,330335.0
2018/09/01,-22.5124103953106,-44.6198850653101,323064.0
2018/09/01,-22.51835332357854,-44.6283818696498,389128.0
2018/09/01,-22.517232035916344,-44.6221913407737,379357.0
2018/09/01,-22.52295050787452,-44.626803891701,230389.0
2018/09/01,-22.527771780734053,-44.6264397429435,233513.0
2018/09/01,-22.53438674174624,-44.6275321892158,241305.0
2018/09/01,-22.54828293959759,-44.6206354627649,269030.0
2018/09/01,-22.561794691645904,-44.6105884700245,762050.0
2018/09/01,-22.559496081924983,-44.6074127346705,876684.0
2018/09/01,-22.56393474211768,-44.6040653379461,791630.0
2018/09/01,-22.56393474211768,-44.5982288513496,472314.0
2018/09/01,-22.56813548534296,-44.6008896025921,685456.0
2018/09/01,-22.56274582947703,-44.5927356867114,254198.0
2018/09/01,-22.565995500257856,-44.5917057184885,224347.0
2018/09/01,-22.56020944773314,-44.5882724908071,198727.0
2018/09/01,-22.56567846246045,-44.5822643428401,165714.0
2018/09/01,-22.574501074208865,-44.6014902248534,326475.0
2018/09/01,-22.552506544377195,-44.5846013411127,213238.0
2018/09/01,-22.54037472752126,-44.5783943155764,126232.0
2018/09/01,-22.53597501399041,-44.570310747436,164813.0
2018/09/01,-22.538641523468275,-44.5675681077832,211478.0
2018/09/01,-22.533678626038647,-44.5682080439131,195483.0
2018/09/01,-22.535092786334225,-44.5671363040666,164423.0
2018/09/01,-22.53551703159882,-44.5641252254501,249675.0
2018/09/01,-22.53697831086638,-44.5624920980649,251579.0
2018/09/01,-22.53221731185253,-44.5663707756048,165839.0
2018/09/01,-22.531887335541462,-44.5637679788346,211051.0
2018/09/01,-22.53202875405704,-44.5612162172952,250202.0
2018/09/01,-22.52938891788948,-44.5604506888334,171567.0
2018/09/01,-22.526937596271328,-44.5580009977556,120591.0
2018/09/01,-22.529860320905605,-44.5580520329863,161745.0
2018/09/01,-22.527786135600465,-44.5637766705823,189672.0
2018/09/01,-22.529451032373533,-44.5638410435962,139243.0
2018/09/01,-22.530382573003013,-44.5654718266158,160455.0
2018/09/01,-22.52667619327016,-44.565557657301,189663.0
2018/09/01,-22.528559125883582,-44.5666519985379,146956.0
2018/09/01,-22.529589772865474,-44.567488847719,238635.0
2018/09/01,-22.528816788350014,-44.5674459323764,298767.0
2018/10/01,-22.52527160253196,-44.6824797127753,178159.0
2018/10/01,-22.53193829712928,-44.6788709769984,312903.0
2018/10/01,-22.53507153271373,-44.6769222595319,256481.0
2018/10/01,-22.53373824978605,-44.673457873186,219123.0
2018/10/01,-22.54040453568439,-44.6713648064354,182503.0
2018/10/01,-22.535671505831274,-44.6672508476497,78887.0
2018/10/01,-22.541671093617136,-44.6639308107349,76821.0
2018/10/01,-22.536204813080563,-44.6660960522011,82695.0
2018/10/01,-22.53893798040274,-44.6605385991046,78479.0
2018/10/01,-22.532271623697536,-44.657651610483,74964.0
2018/10/01,-22.536938107185023,-44.6551976701547,66032.0
2018/10/01,-22.532705002033257,-44.6518087730433,85623.0
2018/10/01,-22.52306263241008,-44.6401560128061,133675.0
2018/10/01,-22.51824119522169,-44.6412484590783,111106.0
2018/10/01,-22.52171713197823,-44.6377283544233,204590.0
2018/10/01,-22.513531722088302,-44.6399132469678,85436.0
2018/10/01,-22.51678351830424,-44.635664844798,159405.0
2018/10/01,-22.512634661393808,-44.6346937814449,97963.0
2018/10/01,-22.51050411891409,-44.6292315500837,127802.0
2018/10/01,-22.513307457460424,-44.6257114454287,119649.0
2018/10/01,-22.5124103953106,-44.6198850653101,131491.0
2018/10/01,-22.51835332357854,-44.6283818696498,131538.0
2018/10/01,-22.517232035916344,-44.6221913407737,143077.0
2018/10/01,-22.52295050787452,-44.626803891701,150088.0
2018/10/01,-22.527771780734053,-44.6264397429435,168621.0
2018/10/01,-22.53438674174624,-44.6275321892158,372881.0
2018/10/01,-22.54828293959759,-44.6206354627649,519151.0
2018/10/01,-22.561794691645904,-44.6105884700245,156815.0
2018/10/01,-22.559496081924983,-44.6074127346705,179878.0
2018/10/01,-22.56393474211768,-44.6040653379461,79459.0
2018/10/01,-22.56393474211768,-44.5982288513496,75434.0
2018/10/01,-22.56813548534296,-44.6008896025921,88779.0
2018/10/01,-22.56274582947703,-44.5927356867114,62193.0
2018/10/01,-22.565995500257856,-44.5917057184885,69015.0
2018/10/01,-22.56020944773314,-44.5882724908071,50427.0
2018/10/01,-22.56567846246045,-44.5822643428401,51000.0
2018/10/01,-22.574501074208865,-44.6014902248534,143566.0
2018/10/01,-22.552506544377195,-44.5846013411127,28971.0
2018/10/01,-22.54037472752126,-44.5783943155764,21786.0
2018/10/01,-22.53597501399041,-44.570310747436,24037.0
2018/10/01,-22.538641523468275,-44.5675681077832,23643.0
2018/10/01,-22.533678626038647,-44.5682080439131,25170.0
2018/10/01,-22.535092786334225,-44.5671363040666,24355.0
2018/10/01,-22.53551703159882,-44.5641252254501,30177.0
2018/10/01,-22.53697831086638,-44.5624920980649,33577.0
2018/10/01,-22.53221731185253,-44.5663707756048,24688.0
2018/10/01,-22.531887335541462,-44.5637679788346,26427.0
2018/10/01,-22.53202875405704,-44.5612162172952,29215.0
2018/10/01,-22.52938891788948,-44.5604506888334,20937.0
2018/10/01,-22.526937596271328,-44.5580009977556,16111.0
2018/10/01,-22.529860320905605,-44.5580520329863,21272.0
2018/10/01,-22.527786135600465,-44.5637766705823,24139.0
2018/10/01,-22.529451032373533,-44.5638410435962,23681.0
2018/10/01,-22.530382573003013,-44.5654718266158,26013.0
2018/10/01,-22.52667619327016,-44.565557657301,29335.0
2018/10/01,-22.528559125883582,-44.5666519985379,21136.0
2018/10/01,-22.529589772865474,-44.567488847719,30295.0
2018/10/01,-22.528816788350014,-44.5674459323764,30130.0
2018/11/01,-22.54828293959759,-44.6206354627649,113418.0
2018/11/01,-22.53597501399041,-44.570310747436,34960.0
2018/11/01,-22.533678626038647,-44.5682080439131,31662.0
2018/11/01,-22.535092786334225,-44.5671363040666,30985.0
2018/11/01,-22.53551703159882,-44.5641252254501,32550.0
2018/11/01,-22.53221731185253,-44.5663707756048,29589.0
2018/11/01,-22.531887335541462,-44.5637679788346,30301.0
2018/11/01,-22.53202875405704,-44.5612162172952,34596.0
2018/11/01,-22.52938891788948,-44.5604506888334,31826.0
2018/11/01,-22.526937596271328,-44.5580009977556,28446.0
2018/11/01,-22.529860320905605,-44.5580520329863,33235.0
2018/11/01,-22.527786135600465,-44.5637766705823,30855.0
2018/11/01,-22.529451032373533,-44.5638410435962,31155.0
2018/11/01,-22.530382573003013,-44.5654718266158,29327.0
2018/11/01,-22.52667619327016,-44.565557657301,30558.0
2018/11/01,-22.528559125883582,-44.5666519985379,30096.0
2018/11/01,-22.529589772865474,-44.567488847719,30250.0
2018/11/01,-22.528816788350014,-44.5674459323764,28463.0
2018/12/01,-22.52527160253196,-44.6824797127753,104054.0
2018/12/01,-22.53193829712928,-44.6788709769984,120014.0
2018/12/01,-22.53507153271373,-44.6769222595319,136565.0
2018/12/01,-22.53373824978605,-44.673457873186,32771.0
2018/12/01,-22.54040453568439,-44.6713648064354,53592.0
2018/12/01,-22.535671505831274,-44.6672508476497,41412.0
2018/12/01,-22.541671093617136,-44.6639308107349,109333.0
2018/12/01,-22.536204813080563,-44.6660960522011,51322.0
2018/12/01,-22.53893798040274,-44.6605385991046,112124.0
2018/12/01,-22.532271623697536,-44.657651610483,74041.0
2018/12/01,-22.536938107185023,-44.6551976701547,63936.0
2018/12/01,-22.532705002033257,-44.6518087730433,123053.0
2018/12/01,-22.52306263241008,-44.6401560128061,284943.0
2018/12/01,-22.51824119522169,-44.6412484590783,308828.0
2018/12/01,-22.52171713197823,-44.6377283544233,275483.0
2018/12/01,-22.517232035916344,-44.6221913407737,352713.0
2018/12/01,-22.52295050787452,-44.626803891701,231729.0
2018/12/01,-22.527771780734053,-44.6264397429435,222820.0
2018/12/01,-22.53438674174624,-44.6275321892158,63641.0
2018/12/01,-22.54828293959759,-44.6206354627649,69896.0
2018/12/01,-22.561794691645904,-44.6105884700245,71116.0
2018/12/01,-22.559496081924983,-44.6074127346705,83151.0
2018/12/01,-22.56393474211768,-44.6040653379461,77587.0
2018/12/01,-22.56393474211768,-44.5982288513496,66843.0
2018/12/01,-22.56813548534296,-44.6008896025921,191561.0
2018/12/01,-22.56274582947703,-44.5927356867114,125984.0
2018/12/01,-22.565995500257856,-44.5917057184885,114830.0
2018/12/01,-22.56020944773314,-44.5882724908071,132338.0
2018/12/01,-22.56567846246045,-44.5822643428401,130077.0
2018/12/01,-22.574501074208865,-44.6014902248534,81461.0
2018/12/01,-22.552506544377195,-44.5846013411127,44666.0
2018/12/01,-22.54037472752126,-44.5783943155764,30507.0
2018/12/01,-22.53597501399041,-44.570310747436,51172.0
2018/12/01,-22.538641523468275,-44.5675681077832,29286.0
2018/12/01,-22.533678626038647,-44.5682080439131,52560.0
2018/12/01,-22.535092786334225,-44.5671363040666,45502.0
2018/12/01,-22.53551703159882,-44.5641252254501,51092.0
2018/12/01,-22.53697831086638,-44.5624920980649,49890.0
2018/12/01,-22.53221731185253,-44.5663707756048,43808.0
2018/12/01,-22.531887335541462,-44.5637679788346,44827.0
2018/12/01,-22.53202875405704,-44.5612162172952,69567.0
2018/12/01,-22.52938891788948,-44.5604506888334,63480.0
2018/12/01,-22.526937596271328,-44.5580009977556,52042.0
2018/12/01,-22.529860320905605,-44.5580520329863,35733.0
2018/12/01,-22.527786135600465,-44.5637766705823,53792.0
2018/12/01,-22.529451032373533,-44.5638410435962,52133.0
2018/12/01,-22.530382573003013,-44.5654718266158,49249.0
2018/12/01,-22.52667619327016,-44.565557657301,54511.0
2018/12/01,-22.528559125883582,-44.5666519985379,50592.0
2018/12/01,-22.529589772865474,-44.567488847719,46400.0
2018/12/01,-22.528816788350014,-44.5674459323764,47675.0
2018/01/08,-22.52527160253196,-44.6824797127753,179435.0
2018/01/08,-22.53193829712928,-44.6788709769984,94111.0
2018/01/08,-22.53507153271373,-44.6769222595319,89666.0
2018/01/08,-22.53373824978605,-44.673457873186,64274.0
2018/01/08,-22.54040453568439,-44.6713648064354,85005.0
2018/01/08,-22.535671505831274,-44.6672508476497,32587.0
2018/01/08,-22.541671093617136,-44.6639308107349,47765.0
2018/01/08,-22.536204813080563,-44.6660960522011,46130.0
2018/01/08,-22.53893798040274,-44.6605385991046,44420.0
2018/01/08,-22.5124103953106,-44.6198850653101,74106.0
2018/01/08,-22.561794691645904,-44.6105884700245,312845.0
2018/01/08,-22.559496081924983,-44.6074127346705,339818.0
2018/01/08,-22.56393474211768,-44.6040653379461,326823.0
2018/01/08,-22.56393474211768,-44.5982288513496,259721.0
2018/01/08,-22.56813548534296,-44.6008896025921,229482.0
2018/01/08,-22.574501074208865,-44.6014902248534,290604.0
2018/01/08,-22.533678626038647,-44.5682080439131,159687.0
2018/01/08,-22.535092786334225,-44.5671363040666,151909.0
2018/01/08,-22.53551703159882,-44.5641252254501,145787.0
2018/01/08,-22.53697831086638,-44.5624920980649,141955.0
2018/01/08,-22.53221731185253,-44.5663707756048,148778.0
2018/01/08,-22.531887335541462,-44.5637679788346,143381.0
2018/01/08,-22.53202875405704,-44.5612162172952,141459.0
2018/01/08,-22.52938891788948,-44.5604506888334,120475.0
2018/01/08,-22.526937596271328,-44.5580009977556,122649.0
2018/01/08,-22.529860320905605,-44.5580520329863,127485.0
2018/01/08,-22.527786135600465,-44.5637766705823,143242.0
2018/01/08,-22.529451032373533,-44.5638410435962,148584.0
2018/01/08,-22.530382573003013,-44.5654718266158,168761.0
2018/01/08,-22.52667619327016,-44.565557657301,150099.0
2018/01/08,-22.528559125883582,-44.5666519985379,150004.0
2018/01/08,-22.529589772865474,-44.567488847719,142365.0
2018/01/08,-22.528816788350014,-44.5674459323764,134217.0
2019/01/01,-22.52527160253196,-44.6824797127753,115796.0
2019/01/01,-22.53193829712928,-44.6788709769984,142749.0
2019/01/01,-22.53507153271373,-44.6769222595319,161940.0
2019/01/01,-22.53373824978605,-44.673457873186,87181.0
2019/01/01,-22.54040453568439,-44.6713648064354,79458.0
2019/01/01,-22.535671505831274,-44.6672508476497,98292.0
2019/01/01,-22.541671093617136,-44.6639308107349,82168.0
2019/01/01,-22.536204813080563,-44.6660960522011,76214.0
2019/01/01,-22.53893798040274,-44.6605385991046,92054.0
2019/01/01,-22.532271623697536,-44.657651610483,103951.0
2019/01/01,-22.536938107185023,-44.6551976701547,96293.0
2019/01/01,-22.532705002033257,-44.6518087730433,140337.0
2019/01/01,-22.52306263241008,-44.6401560128061,252852.0
2019/01/01,-22.51824119522169,-44.6412484590783,251827.0
2019/01/01,-22.52171713197823,-44.6377283544233,355304.0
2019/01/01,-22.513531722088302,-44.6399132469678,24320.0
2019/01/01,-22.51678351830424,-44.635664844798,72549.0
2019/01/01,-22.512634661393808,-44.6346937814449,31821.0
2019/01/01,-22.51050411891409,-44.6292315500837,46997.0
2019/01/01,-22.513307457460424,-44.6257114454287,235895.0
2019/01/01,-22.5124103953106,-44.6198850653101,229739.0
2019/01/01,-22.51835332357854,-44.6283818696498,237943.0
2019/01/01,-22.517232035916344,-44.6221913407737,239440.0
2019/01/01,-22.52295050787452,-44.626803891701,247810.0
2019/01/01,-22.527771780734053,-44.6264397429435,224848.0
2019/01/01,-22.53438674174624,-44.6275321892158,62364.0
2019/01/01,-22.54828293959759,-44.6206354627649,117242.0
2019/01/01,-22.561794691645904,-44.6105884700245,115009.0
2019/01/01,-22.559496081924983,-44.6074127346705,90203.0
2019/01/01,-22.56393474211768,-44.6040653379461,239641.0
2019/01/01,-22.56393474211768,-44.5982288513496,272062.0
2019/01/01,-22.56813548534296,-44.6008896025921,259361.0
2019/01/01,-22.56274582947703,-44.5927356867114,210725.0
2019/01/01,-22.565995500257856,-44.5917057184885,295828.0
2019/01/01,-22.56020944773314,-44.5882724908071,101328.0
2019/01/01,-22.56567846246045,-44.5822643428401,372868.0
2019/01/01,-22.574501074208865,-44.6014902248534,270874.0
2019/01/01,-22.552506544377195,-44.5846013411127,486568.0
2019/01/01,-22.54037472752126,-44.5783943155764,409545.0
2019/01/01,-22.53597501399041,-44.570310747436,379007.0
2019/01/01,-22.538641523468275,-44.5675681077832,415706.0
2019/01/01,-22.533678626038647,-44.5682080439131,452017.0
2019/01/01,-22.535092786334225,-44.5671363040666,453674.0
2019/01/01,-22.53551703159882,-44.5641252254501,412015.0
2019/01/01,-22.53697831086638,-44.5624920980649,370048.0
2019/01/01,-22.53221731185253,-44.5663707756048,437753.0
2019/01/01,-22.531887335541462,-44.5637679788346,418671.0
2019/01/01,-22.53202875405704,-44.5612162172952,449503.0
2019/01/01,-22.52938891788948,-44.5604506888334,430975.0
2019/01/01,-22.526937596271328,-44.5580009977556,417026.0
2019/01/01,-22.529860320905605,-44.5580520329863,389580.0
2019/01/01,-22.527786135600465,-44.5637766705823,36045.0
2019/01/01,-22.529451032373533,-44.5638410435962,434760.0
2019/01/01,-22.530382573003013,-44.5654718266158,452770.0
2019/01/01,-22.52667619327016,-44.565557657301,34334.0
2019/01/01,-22.528559125883582,-44.5666519985379,37660.0
2019/01/01,-22.529589772865474,-44.567488847719,487007.0
2019/01/01,-22.528816788350014,-44.5674459323764,37492.0
2019/02/01,-22.52527160253196,-44.6824797127753,24174.0
2019/02/01,-22.53193829712928,-44.6788709769984,29012.0
2019/02/01,-22.53507153271373,-44.6769222595319,30872.0
2019/02/01,-22.53373824978605,-44.673457873186,26627.0
2019/02/01,-22.54040453568439,-44.6713648064354,51946.0
2019/02/01,-22.535671505831274,-44.6672508476497,83679.0
2019/02/01,-22.541671093617136,-44.6639308107349,72825.0
2019/02/01,-22.536204813080563,-44.6660960522011,82254.0
2019/02/01,-22.53893798040274,-44.6605385991046,76839.0
2019/02/01,-22.532271623697536,-44.657651610483,91233.0
2019/02/01,-22.536938107185023,-44.6551976701547,112248.0
2019/02/01,-22.532705002033257,-44.6518087730433,161281.0
2019/02/01,-22.52306263241008,-44.6401560128061,188669.0
2019/02/01,-22.51824119522169,-44.6412484590783,231534.0
2019/02/01,-22.52171713197823,-44.6377283544233,286765.0
2019/02/01,-22.513531722088302,-44.6399132469678,215448.0
2019/02/01,-22.51678351830424,-44.635664844798,283852.0
2019/02/01,-22.512634661393808,-44.6346937814449,211457.0
2019/02/01,-22.51050411891409,-44.6292315500837,216604.0
2019/02/01,-22.513307457460424,-44.6257114454287,237306.0
2019/02/01,-22.5124103953106,-44.6198850653101,242808.0
2019/02/01,-22.51835332357854,-44.6283818696498,209971.0
2019/02/01,-22.517232035916344,-44.6221913407737,226684.0
2019/02/01,-22.52295050787452,-44.626803891701,174624.0
2019/02/01,-22.527771780734053,-44.6264397429435,167952.0
2019/02/01,-22.53438674174624,-44.6275321892158,199782.0
2019/02/01,-22.54828293959759,-44.6206354627649,34716.0
2019/02/01,-22.561794691645904,-44.6105884700245,66480.0
2019/02/01,-22.559496081924983,-44.6074127346705,67306.0
2019/02/01,-22.56393474211768,-44.6040653379461,55486.0
2019/02/01,-22.56393474211768,-44.5982288513496,56346.0
2019/02/01,-22.56813548534296,-44.6008896025921,50010.0
2019/02/01,-22.56274582947703,-44.5927356867114,59639.0
2019/02/01,-22.565995500257856,-44.5917057184885,53407.0
2019/02/01,-22.56020944773314,-44.5882724908071,87266.0
2019/02/01,-22.56567846246045,-44.5822643428401,90934.0
2019/02/01,-22.574501074208865,-44.6014902248534,42879.0
2019/02/01,-22.552506544377195,-44.5846013411127,52414.0
2019/02/01,-22.54037472752126,-44.5783943155764,55761.0
2019/02/01,-22.53597501399041,-44.570310747436,67780.0
2019/02/01,-22.538641523468275,-44.5675681077832,58518.0
2019/02/01,-22.533678626038647,-44.5682080439131,56785.0
2019/02/01,-22.535092786334225,-44.5671363040666,67445.0
2019/02/01,-22.53551703159882,-44.5641252254501,43994.0
2019/02/01,-22.53697831086638,-44.5624920980649,45674.0
2019/02/01,-22.53221731185253,-44.5663707756048,58497.0
2019/02/01,-22.531887335541462,-44.5637679788346,45402.0
2019/02/01,-22.53202875405704,-44.5612162172952,52669.0
2019/02/01,-22.52938891788948,-44.5604506888334,57165.0
2019/02/01,-22.526937596271328,-44.5580009977556,45869.0
2019/02/01,-22.529860320905605,-44.5580520329863,55468.0
2019/02/01,-22.527786135600465,-44.5637766705823,43612.0
2019/02/01,-22.529451032373533,-44.5638410435962,43190.0
2019/02/01,-22.530382573003013,-44.5654718266158,51175.0
2019/02/01,-22.52667619327016,-44.565557657301,41420.0
2019/02/01,-22.528559125883582,-44.5666519985379,43713.0
2019/02/01,-22.529589772865474,-44.567488847719,42940.0
2019/02/01,-22.528816788350014,-44.5674459323764,44919.0
2019/03/01,-22.52527160253196,-44.6824797127753,27435.0
2019/03/01,-22.53193829712928,-44.6788709769984,29617.0
2019/03/01,-22.53507153271373,-44.6769222595319,31161.0
2019/03/01,-22.53373824978605,-44.673457873186,26669.0
2019/03/01,-22.54040453568439,-44.6713648064354,50970.0
2019/03/01,-22.535671505831274,-44.6672508476497,77652.0
2019/03/01,-22.541671093617136,-44.6639308107349,65611.0
2019/03/01,-22.536204813080563,-44.6660960522011,78022.0
2019/03/01,-22.53893798040274,-44.6605385991046,64955.0
2019/03/01,-22.532271623697536,-44.657651610483,81308.0
2019/03/01,-22.536938107185023,-44.6551976701547,96331.0
2019/03/01,-22.532705002033257,-44.6518087730433,122946.0
2019/03/01,-22.52306263241008,-44.6401560128061,128219.0
2019/03/01,-22.51824119522169,-44.6412484590783,5261.0
2019/03/01,-22.52171713197823,-44.6377283544233,204012.0
2019/03/01,-22.513531722088302,-44.6399132469678,159908.0
2019/03/01,-22.51678351830424,-44.635664844798,198490.0
2019/03/01,-22.512634661393808,-44.6346937814449,154261.0
2019/03/01,-22.51050411891409,-44.6292315500837,161602.0
2019/03/01,-22.513307457460424,-44.6257114454287,7338.0
2019/03/01,-22.5124103953106,-44.6198850653101,7874.0
2019/03/01,-22.51835332357854,-44.6283818696498,7368.0
2019/03/01,-22.517232035916344,-44.6221913407737,6051.0
2019/03/01,-22.52295050787452,-44.626803891701,51707.0
2019/03/01,-22.527771780734053,-44.6264397429435,113632.0
